SITE_CODE,MSMT_DATE,GWE,LATITUDE,LONGITUDE
388267N1215950W001,2021-10-20 12:00:00,12.2,38.8267,-121.595
388267N1215950W001,2021-10-13 12:00:00,11.2,38.8267,-121.595
388267N1215950W001,2021-10-06 12:00:00,10.2,38.8267,-121.595
388267N1215950W001,2021-09-30 12:10:00,12.2,38.8267,-121.595
388267N1215950W001,2021-09-24 12:05:00,12.2,38.8267,-121.595
388267N1215950W001,2021-09-17 11:50:00,12.2,38.8267,-121.595
388267N1215950W001,2021-09-10 11:20:00,12.2,38.8267,-121.595
388267N1215950W001,2021-09-03 12:20:00,12.2,38.8267,-121.595
388267N1215950W001,2021-09-01 07:40:00,-70.8,38.8267,-121.595
388268N1215950W001,2021-11-30 12:00:00,-16.45,38.8268,-121.595
388268N1215950W001,2021-10-26 00:00:00,9.55,38.8268,-121.595
388268N1215950W001,2021-10-20 00:00:00,8.55,38.8268,-121.595
388268N1215950W001,2021-10-13 00:00:00,6.55,38.8268,-121.595
388268N1215950W001,2021-10-06 00:00:00,2.55,38.8268,-121.595
388268N1215950W001,2021-09-30 12:00:00,2.55,38.8268,-121.595
388268N1215950W001,2021-09-24 12:00:00,2.55,38.8268,-121.595
388268N1215950W001,2021-09-17 12:00:00,2.55,38.8268,-121.595
388268N1215950W001,2021-09-10 12:00:00,2.55,38.8268,-121.595
388268N1215950W001,2021-09-03 12:00:00,2.55,38.8268,-121.595
388281N1215866W001,2021-10-31 12:00:00,8.0,38.8281,-121.587
388281N1215866W001,2021-10-13 12:00:00,5.0,38.8281,-121.587
388281N1215866W001,2021-10-01 09:45:00,3.0,38.8281,-121.587
388281N1215866W001,2021-09-19 09:15:00,2.0,38.8281,-121.587
388293N1217784W001,2021-11-01 10:57:00,1.53,38.8293,-121.778
388293N1217784W001,2021-10-13 11:06:00,-37.47,38.8293,-121.778
388293N1217784W001,2021-10-06 14:38:00,-64.97,38.8293,-121.778
388293N1217784W001,2021-10-01 12:52:00,-64.47,38.8293,-121.778
388293N1217784W001,2021-09-27 13:48:00,-64.47,38.8293,-121.778
388293N1217784W001,2021-09-22 14:13:00,-63.47,38.8293,-121.778
388293N1217784W001,2021-09-14 07:28:00,-62.47,38.8293,-121.778
388293N1217784W001,2021-09-08 08:45:00,-1.72,38.8293,-121.778
388293N1217784W001,2021-09-01 07:52:00,-3.47,38.8293,-121.778
388299N1215548W001,2021-11-03 10:30:00,10.12,38.8299,-121.555
388299N1215548W001,2021-10-30 11:21:00,8.22,38.8299,-121.555
388299N1215548W001,2021-10-17 10:17:00,5.22,38.8299,-121.555
388299N1215548W001,2021-10-09 09:35:00,4.92,38.8299,-121.555
388299N1215548W001,2021-10-01 10:20:00,5.62,38.8299,-121.555
388299N1215548W001,2021-09-26 09:00:00,3.42,38.8299,-121.555
388299N1215548W001,2021-09-19 15:39:00,-13.08,38.8299,-121.555
388299N1215548W001,2021-09-12 13:30:00,-49.08,38.8299,-121.555
388299N1215548W001,2021-09-05 18:20:00,-43.78,38.8299,-121.555
388303N1215622W001,2021-11-03 10:50:00,14.4,38.8303,-121.562
388303N1215622W001,2021-10-30 11:42:00,13.0,38.8303,-121.562
388303N1215622W001,2021-10-17 10:30:00,10.8,38.8303,-121.562
388303N1215622W001,2021-10-09 10:40:00,9.2,38.8303,-121.562
388303N1215622W001,2021-10-01 08:30:00,9.4,38.8303,-121.562
388303N1215622W001,2021-09-26 08:50:00,4.8,38.8303,-121.562
388303N1215622W001,2021-09-19 15:45:00,-8.5,38.8303,-121.562
388303N1215622W001,2021-09-12 13:10:00,-10.8,38.8303,-121.562
388303N1215622W001,2021-09-05 11:10:00,-44.5,38.8303,-121.562
388303N1215622W001,2021-09-01 08:55:00,-48.1,38.8303,-121.562
388342N1218578W002,2021-10-14 00:00:00,-21.43,38.8342,-121.858
388361N1215959W001,2021-11-30 12:00:00,-15.55,38.8366,-121.596
388361N1215959W001,2021-10-26 00:00:00,12.45,38.8366,-121.596
388361N1215959W001,2021-10-20 00:00:00,11.45,38.8366,-121.596
388361N1215959W001,2021-10-13 00:00:00,10.45,38.8366,-121.596
388361N1215959W001,2021-10-06 00:00:00,6.45,38.8366,-121.596
388361N1215959W001,2021-09-30 12:00:00,6.45,38.8366,-121.596
388361N1215959W001,2021-09-24 12:00:00,6.45,38.8366,-121.596
388361N1215959W001,2021-09-17 12:00:00,6.45,38.8366,-121.596
388361N1215959W001,2021-09-10 12:00:00,6.45,38.8366,-121.596
388361N1215959W001,2021-09-03 12:00:00,6.45,38.8366,-121.596
388361N1217778W001,2021-11-01 10:46:00,-10.91,38.8361,-121.778
388361N1217778W001,2021-10-13 11:30:00,-20.91,38.8361,-121.778
388361N1217778W001,2021-10-08 07:36:00,-24.91,38.8361,-121.778
388361N1217778W001,2021-09-27 08:30:00,-25.91,38.8361,-121.778
388361N1217778W001,2021-09-22 14:28:00,-25.91,38.8361,-121.778
388361N1217778W001,2021-09-15 09:15:00,-26.41,38.8361,-121.778
388361N1217778W001,2021-09-08 08:55:00,-25.91,38.8361,-121.778
388361N1217778W001,2021-09-01 07:46:00,-29.91,38.8361,-121.778
388361N1217778W002,2021-11-01 10:46:00,16.68,38.8361,-121.778
388361N1217778W002,2021-10-08 07:36:00,14.48,38.8361,-121.778
388361N1217778W002,2021-09-27 08:30:00,15.68,38.8361,-121.778
388361N1217778W002,2021-09-22 14:28:00,15.48,38.8361,-121.778
388361N1217778W002,2021-09-14 09:15:00,15.68,38.8361,-121.778
388361N1217778W002,2021-09-08 08:55:00,15.98,38.8361,-121.778
388361N1217778W002,2021-09-01 08:59:00,15.58,38.8361,-121.778
388361N1217778W003,2021-11-01 10:46:00,6.48,38.8361,-121.778
388361N1217778W003,2021-10-08 07:36:00,-30.62,38.8361,-121.778
388361N1217778W003,2021-09-27 08:30:00,-32.82,38.8361,-121.778
388361N1217778W003,2021-09-22 14:28:00,-33.02,38.8361,-121.778
388361N1217778W003,2021-09-14 09:15:00,-32.52,38.8361,-121.778
388361N1217778W003,2021-09-08 08:55:00,4.48,38.8361,-121.778
